CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus
C1329,Ahmed,34.0,F,user329@mail.com,Lahore ,Saving,21149.0,2016-05-22,Pending
C1330,Ali ,47.0,,,,,29467.0,2022-03-25,Approved
C1331,Zoya,54.0,Female,user331@mail.com,Karachi,saving,36271.0,2019-06-06,approved
C1332,Ahmed,21.0,Male,user332mail.com,Karachi,saving,49201.0,2024-03-08,Rejected
C1333,,23.0,F,,,saving,18526.0,2020-04-20,approved
C1334,Sara,38.0,male,user334mail.com,Karachi,,11171.0,2022-08-28,Rejected
C1335,Sara,51.0,F,,Lahore ,,69358.0,2023-08-30,Pending
C1336,Sana,33.0,male,user336mail.com,Lahore ,Current ,43163.0,2018-07-17,Pending
C1337,Zoya,18.0,male,user337@mail.com,Karachi,Current,67732.0,2024-04-07,approved
C1338,Sara,57.0,Male,user338mail.com,,saving,10735.0,2019-05-13,Rejected
C1339,Ahmed,43.0,,,Karachi,Current,,2018-08-15,
C1340,Ahmed,54.0,M,,Lahore ,Current ,90745.0,2024-06-18,Rejected
C1341,Sara,45.0,,user341@mail.com,,Current,97883.0,2021-01-18,Pending
C1342,Zoya,46.0,Female,user342@mail.com,Islamabad,Saving,24423.0,2019-12-19,approved
C1343,,39.0,Female,user343@mail.com,Lahore ,Saving,53762.0,2018-11-04,Approved
C1344,Zoya,60.0,Female,,Lahore,Current,80533.0,2019-08-25,
C1345,Zoya,19.0,,,Islamabad,Current ,31971.0,2017-11-17,Rejected
C1346,,40.0,,user346@mail.com,,saving,44681.0,2021-12-25,Approved
C1347,Sara,27.0,,user347@mail.com,Islamabad,Saving,77119.0,2018-01-29,Approved
C1348,Zoya,56.0,F,,Lahore ,Current ,21169.0,2023-02-25,Pending
C1349,Ali,62.0,Female,,Karachi,,93733.0,2018-12-26,Approved
C1350,Ahmed,54.0,,user350@mail.com,,Saving,63477.0,2024-03-30,Approved
C1351,Ali,62.0,,user351@mail.com,Lahore,saving,61046.0,2019-05-07,Pending
C1352,Sana,62.0,,user352mail.com,Karachi,Saving,93650.0,2019-10-21,Rejected
C1353,,,M,user353@mail.com,Lahore,saving,92846.0,2017-04-13,approved
C1354,Zoya,38.0,,user354@mail.com,Lahore,Current,61040.0,2020-01-08,approved
C1355,,22.0,male,,Lahore,Current,6479.0,2015-04-26,
C1356,Ali ,35.0,F,user356mail.com,Karachi,,38391.0,2016-05-04,Approved
C1357,Sana,35.0,M,user357@mail.com,Islamabad,Current,82341.0,2015-11-28,Pending
C1358,Ali ,25.0,F,,Islamabad,,3222.0,2020-11-04,
C1359,Ali ,41.0,,user359@mail.com,Lahore,Current ,13701.0,2022-09-23,
C1360,,34.0,F,,Islamabad,saving,91602.0,2020-08-30,Pending
C1361,Sana,59.0,Female,user361mail.com,Karachi,Saving,38950.0,2016-12-01,approved
C1362,Ahmed,34.0,,user362@mail.com,Islamabad,Current ,26787.0,2017-08-04,approved
C1363,Sara,29.0,M,,Karachi,Current,98211.0,2022-10-31,Approved
C1364,Ali,59.0,M,user364@mail.com,,Saving,83266.0,2024-08-19,Pending
C1365,Sara,29.0,,user365mail.com,,Current ,91185.0,2018-12-16,
C1366,Ali,27.0,male,user366mail.com,Karachi,Current ,7828.0,2017-12-29,Approved
C1367,Ali,55.0,Male,,,Current ,6671.0,2022-07-26,Pending
C1368,,34.0,Male,,Lahore ,Current ,62133.0,2017-07-03,Rejected
C1369,Zoya,46.0,F,user369@mail.com,Lahore ,Saving,51100.0,2017-08-19,Approved
C1370,Sana,60.0,M,user370@mail.com,Islamabad,Saving,75058.0,2015-02-22,
C1371,Ali,60.0,,user371@mail.com,Islamabad,Saving,46862.0,2015-04-04,Pending
C1372,Sana,42.0,Male,user372mail.com,Karachi,Current ,43258.0,2016-04-28,Pending
C1373,Ahmed,39.0,F,,Karachi,saving,47218.0,2023-03-12,Pending
C1374,Ali,31.0,,user374@mail.com,Karachi,Saving,15254.0,2021-08-11,approved
C1375,Sara,55.0,male,user375@mail.com,Lahore,Current ,35711.0,2019-11-18,Pending
C1376,Ali ,62.0,male,,Karachi,Current,37430.0,2023-01-12,Approved
C1377,Zoya,27.0,Male,user377@mail.com,Lahore,,30310.0,2018-05-28,approved
C1378,Zoya,20.0,,,Karachi,Saving,10851.0,2016-01-28,approved
C1379,Ali,60.0,M,,Lahore ,Current,10626.0,2020-07-12,Rejected
C1380,Ahmed,23.0,M,,Karachi,saving,26747.0,2017-11-19,approved
C1381,Sara,64.0,male,,Islamabad,Saving,9441.0,2017-05-25,Approved
C1382,Zoya,59.0,male,user382@mail.com,Karachi,,58695.0,2024-05-12,approved
C1383,Zoya,30.0,F,user383@mail.com,Islamabad,saving,69868.0,2017-09-30,Approved
C1384,Ali ,29.0,male,,Lahore,Current ,66586.0,2023-09-23,
C1385,Ahmed,43.0,M,user385@mail.com,Karachi,saving,97439.0,2019-02-22,
C1386,Sara,27.0,,,Lahore ,,15020.0,2021-02-27,Rejected
C1387,Sara,35.0,F,user387@mail.com,Lahore ,Current ,54734.0,2017-07-29,Approved
C1388,Zoya,35.0,Male,user388@mail.com,Karachi,Saving,70099.0,2020-04-27,approved
C1389,,28.0,M,user389mail.com,Lahore ,Saving,,2024-08-28,Approved
C1390,Ali,38.0,F,user390@mail.com,,Current ,48032.0,2017-06-16,
C1391,,45.0,,user391mail.com,Islamabad,Current ,25922.0,2019-09-11,approved
C1392,Zoya,57.0,M,user392mail.com,Karachi,Saving,75026.0,2020-06-14,Pending
C1393,Ali,48.0,M,user393mail.com,,,80364.0,2021-12-05,Pending
C1394,,40.0,male,,Karachi,,99894.0,2015-03-28,Approved
C1395,Sana,48.0,,user395mail.com,Karachi,Saving,11667.0,2019-09-27,
C1396,Ahmed,34.0,,user396@mail.com,Karachi,Current,29737.0,2023-11-13,Pending
C1397,Sara,45.0,male,user397@mail.com,Karachi,saving,32497.0,2015-11-28,Rejected
C1398,Ali ,40.0,male,user398mail.com,Islamabad,Current ,78475.0,2023-10-07,Rejected
C1399,,29.0,Female,user399@mail.com,Lahore ,Current ,30612.0,2024-01-25,
C1400,Sara,53.0,Female,,Lahore,Current,63914.0,2017-04-27,approved
C1401,Zoya,18.0,,user401@mail.com,Lahore ,Current ,15371.0,2018-04-14,Pending
C1402,Sara,56.0,F,user402@mail.com,Karachi,Current,50250.0,2021-08-04,approved
C1403,Ahmed,20.0,Male,user403mail.com,Islamabad,Current ,87925.0,2023-12-30,Approved
C1404,Ali ,46.0,male,user404mail.com,Karachi,Current ,70667.0,2023-12-19,Rejected
C1405,Sana,20.0,Male,user405mail.com,,Current,56358.0,2015-10-05,approved
C1406,,49.0,F,user406mail.com,Lahore,saving,45104.0,2020-03-03,Pending
C1407,Ali ,24.0,Female,user407@mail.com,Islamabad,Saving,49586.0,2018-04-08,Pending
C1408,Ali,41.0,,user408@mail.com,Karachi,saving,66959.0,2024-10-04,approved
C1409,,62.0,male,user409mail.com,Karachi,Saving,90331.0,2019-08-15,
C1410,Ali ,19.0,Female,user410mail.com,Lahore,saving,,2015-07-18,Pending
C1411,Zoya,54.0,,,Lahore,Current ,12547.0,2019-05-23,Approved
C1412,Ali,32.0,F,,Islamabad,saving,28524.0,2023-11-09,approved
C1413,Sana,59.0,,user413mail.com,,Saving,17657.0,2024-06-08,Rejected
C1414,Ahmed,25.0,F,user414@mail.com,Lahore ,Current ,80159.0,2021-10-07,Pending
C1415,Ali,24.0,Female,user415@mail.com,,Saving,64985.0,2018-09-23,
C1416,Ali ,60.0,F,user416mail.com,Islamabad,Saving,54925.0,2020-02-22,Approved
C1417,Sara,43.0,,user417@mail.com,Lahore ,,15961.0,2015-12-18,Rejected
C1418,Ahmed,55.0,male,user418mail.com,Islamabad,saving,29398.0,2019-04-09,Rejected
C1419,Ali,21.0,Female,user419@mail.com,Karachi,Current,7241.0,2016-01-26,Rejected
C1420,Sana,18.0,Male,user420mail.com,Islamabad,,92147.0,2023-08-16,Pending
C1421,Ali ,39.0,Male,,Karachi,Current,49873.0,2021-12-25,approved
C1422,,18.0,F,user422mail.com,Lahore ,Current,7336.0,2019-02-01,Pending
C1423,Ali,26.0,,,Islamabad,Saving,1656.0,2018-10-23,approved
C1424,Sana,43.0,F,,Karachi,,62505.0,2017-02-05,Rejected
C1425,Ali,48.0,F,,Karachi,saving,41477.0,2015-02-10,Rejected
C1426,Sara,63.0,Female,,Lahore,Current ,89454.0,2017-12-01,Rejected
C1427,Sana,39.0,Female,user427@mail.com,Karachi,Current,41818.0,2020-09-19,
C1428,Zoya,22.0,Female,user428@mail.com,Lahore ,Saving,62504.0,2017-08-29,Approved
C1429,Sara,53.0,Male,user429mail.com,Islamabad,,4099.0,2015-09-29,approved
C1430,Ali ,54.0,male,user430@mail.com,Karachi,Saving,13006.0,2021-12-25,Approved
C1431,Ali,50.0,M,user431@mail.com,Karachi,Current,58535.0,2015-06-27,Rejected
C1432,Ali,36.0,Male,user432@mail.com,Islamabad,Current ,21725.0,2024-12-21,
C1433,Ali,51.0,F,,,,95001.0,2017-01-23,
C1434,Ahmed,40.0,M,,Lahore,Current,5072.0,2020-04-03,approved
C1435,Ali,26.0,M,user435mail.com,Islamabad,saving,25453.0,2018-05-25,Pending
C1436,Ali ,40.0,Female,user436mail.com,Lahore ,saving,45197.0,2022-06-18,Approved
C1437,Ali ,23.0,Female,user437mail.com,Lahore,,6677.0,2022-01-02,Approved
C1438,Ali ,,M,user438mail.com,Lahore ,Current,70853.0,2019-09-11,
C1439,Ali ,56.0,Female,user439@mail.com,,saving,36608.0,2017-02-09,approved
C1440,Sara,62.0,Female,user440mail.com,Karachi,,,2020-01-26,Pending
C1441,Ali ,56.0,M,user441@mail.com,Karachi,Current ,52047.0,2016-12-17,Rejected
C1442,Zoya,46.0,male,,Islamabad,Saving,18308.0,2024-02-02,
C1443,Ali ,47.0,male,user443@mail.com,Lahore ,Current,75645.0,2018-11-01,Approved
C1444,Ahmed,50.0,Female,user444@mail.com,Lahore ,Current ,65235.0,2020-03-01,Rejected
C1445,Zoya,40.0,F,user445mail.com,Islamabad,Saving,2701.0,2019-04-27,approved
C1446,,30.0,male,user446@mail.com,Islamabad,Saving,65920.0,2024-12-19,Rejected
C1447,Ali,24.0,,user447@mail.com,Karachi,Current,62610.0,2018-04-26,approved
C1448,,32.0,,,Karachi,Saving,74000.0,2017-12-19,
C1449,Sana,26.0,M,user449@mail.com,Lahore,saving,32011.0,2022-05-28,approved
C1450,Sana,37.0,Male,user450mail.com,Lahore ,Current ,20805.0,2020-08-17,approved
C1451,Ahmed,44.0,Female,user451mail.com,Karachi,Current ,88888.0,2019-09-06,Approved
C1452,Ahmed,21.0,M,,Karachi,Saving,15348.0,2019-05-20,Approved
C1453,Ali,43.0,Male,user453mail.com,Lahore,,89741.0,2020-04-14,Pending
C1454,Sana,48.0,male,user454mail.com,Karachi,,73868.0,2018-11-15,Rejected
C1455,Ali,50.0,F,,,saving,62681.0,2023-03-06,Rejected
C1456,Ali ,35.0,Male,,,saving,77585.0,2022-09-27,Approved
C1457,Ahmed,39.0,Male,user457mail.com,Lahore,Current,6492.0,2023-01-25,Approved
C1458,Ali,20.0,male,user458mail.com,Lahore ,Current,48277.0,2017-12-25,
C1459,Sana,51.0,male,user459@mail.com,Islamabad,saving,83073.0,2016-10-14,Rejected
C1460,Sara,55.0,Male,user460@mail.com,Lahore,,62890.0,2016-07-21,Rejected
C1461,Sana,58.0,male,,Lahore ,saving,2517.0,2017-12-15,approved
C1462,Ali,46.0,Male,,Islamabad,Saving,70830.0,2016-03-02,Rejected
C1463,Sara,,M,user463mail.com,Lahore,saving,43353.0,2019-02-03,
C1464,Ali ,36.0,Female,user464@mail.com,Lahore,Saving,22170.0,2017-10-10,Pending
C1465,Sana,60.0,F,user465@mail.com,Karachi,Current ,79026.0,2016-09-15,
C1466,Ahmed,30.0,Male,user466mail.com,Lahore ,,68780.0,2016-01-22,Rejected
C1467,Sana,36.0,Female,,Karachi,Current ,51834.0,2020-05-08,Pending
C1468,Ahmed,57.0,Female,,Karachi,saving,38599.0,2024-06-19,Rejected
C1469,Ali,59.0,F,,,Saving,81010.0,2018-12-25,approved
C1470,,23.0,Female,user470@mail.com,Karachi,Current,65226.0,2017-04-10,Pending
C1471,Ali ,48.0,,user471mail.com,Karachi,Current,50216.0,2017-10-25,
C1472,,59.0,Male,user472mail.com,Lahore ,Saving,74749.0,2024-01-19,Rejected
C1473,Sara,51.0,Female,user473mail.com,Karachi,Saving,90404.0,2024-10-22,Rejected
C1474,Sara,63.0,,,Lahore ,saving,83703.0,2018-11-06,Approved
C1475,Ahmed,62.0,F,user475@mail.com,Karachi,Current ,20683.0,2018-08-18,
C1476,,49.0,,user476mail.com,,,,2015-05-30,approved
C1477,,64.0,male,,,saving,84550.0,2023-07-30,Approved
C1478,Zoya,61.0,Female,user478@mail.com,Karachi,Saving,28822.0,2021-09-29,approved
C1479,Ahmed,58.0,Female,,Islamabad,saving,,2018-03-19,approved
C1480,Sara,56.0,Male,user480mail.com,Lahore,Saving,99241.0,2023-07-18,approved
C1481,Ali ,23.0,F,user481@mail.com,Lahore,,21993.0,2017-05-19,
C1482,Sara,52.0,M,user482@mail.com,,Current,48864.0,2020-09-28,
C1483,Sana,64.0,male,user483@mail.com,Karachi,Current ,19906.0,2022-12-17,
C1484,Sara,51.0,Female,user484mail.com,Islamabad,,5654.0,2017-09-06,approved
C1485,Sana,,male,user485mail.com,Lahore ,Current ,92778.0,2019-02-13,Pending
C1486,Ali,50.0,,,Karachi,Current ,71444.0,2018-11-03,Approved
C1487,Sana,59.0,Male,user487mail.com,Lahore,,56582.0,2023-08-02,Rejected
C1488,Sana,31.0,male,user488@mail.com,Lahore,Current ,57024.0,2024-07-20,
C1489,Ali ,37.0,,,Karachi,Current ,89267.0,2016-08-08,Rejected
C1490,Zoya,49.0,M,,,,35560.0,2020-04-01,Rejected
C1491,Ali,20.0,M,,Lahore,,17340.0,2022-09-24,
C1492,Sana,59.0,Male,,Lahore,Current ,94188.0,2021-11-06,
C1493,Ali ,50.0,F,user493mail.com,Karachi,saving,69702.0,2023-02-17,approved
C1494,Ali ,29.0,F,,Karachi,,30442.0,2023-10-29,approved
C1495,Zoya,42.0,,user495@mail.com,Lahore ,Current ,54404.0,2018-10-30,
C1496,Zoya,24.0,Female,user496mail.com,Lahore ,Saving,56116.0,2022-03-23,Rejected
C1497,Sana,30.0,male,,,,51811.0,2020-08-15,
C1498,Zoya,44.0,Male,,Karachi,Current ,69765.0,2020-05-04,Pending
C1499,Ali ,,,user499mail.com,,Saving,38522.0,2022-04-30,Rejected
C1500,Zoya,27.0,,user500@mail.com,,saving,10116.0,2017-12-29,Rejected
C1501,Ahmed,20.0,,user501@mail.com,,Current,18493.0,2021-01-22,
C1502,Ali,25.0,F,user502@mail.com,Karachi,,84753.0,2024-08-03,Pending
C1503,Ali,53.0,M,user503mail.com,,Current ,97961.0,2022-12-12,approved
C1504,Sara,52.0,Male,,Lahore ,,49244.0,2021-11-23,Rejected
C1505,Ali,28.0,F,user505@mail.com,Lahore,saving,25270.0,2019-03-22,approved
C1506,Sana,59.0,F,user506mail.com,Karachi,Current,1037.0,2019-01-12,Pending
C1507,Sana,22.0,Male,,,Current ,24323.0,2017-11-21,Approved
C1508,,39.0,F,user508@mail.com,Lahore ,Current ,34811.0,2018-05-28,Approved
C1509,,45.0,,,Lahore ,Current,46680.0,2023-05-27,Rejected
C1510,Ali ,60.0,Male,,Lahore ,saving,91043.0,2017-07-23,Pending
C1511,Ali,31.0,Male,user511mail.com,Karachi,Current ,55192.0,2017-12-21,Approved
C1512,,48.0,male,user512mail.com,Islamabad,Saving,81274.0,2016-01-17,approved
C1513,Sana,33.0,Male,user513mail.com,Islamabad,,9326.0,2022-07-24,Pending
C1514,Ali,51.0,Male,,Karachi,Saving,,2021-08-05,
C1515,Zoya,34.0,M,user515mail.com,Lahore,Current,24944.0,2016-03-04,Approved
C1516,Ali ,19.0,male,user516@mail.com,Lahore ,saving,73436.0,2017-01-16,Rejected
C1517,Sana,30.0,male,,Karachi,,,2016-05-16,approved
C1518,Zoya,41.0,Female,user518@mail.com,Lahore,,67768.0,2019-05-21,Pending
C1519,Ali,62.0,Male,,Karachi,saving,76122.0,2015-09-01,approved
C1520,Ali ,28.0,,user520@mail.com,Islamabad,Current ,,2020-11-15,
C1521,Ali,46.0,male,,Lahore,,90403.0,2019-07-17,Pending
C1522,Zoya,55.0,Female,,Karachi,Saving,53367.0,2016-06-04,Approved
C1523,Ali ,48.0,Male,,Islamabad,Current,52285.0,2022-07-19,Pending
C1524,Zoya,46.0,Female,user524mail.com,,Current,53925.0,2024-12-14,
C1525,Ali ,46.0,M,user525mail.com,Lahore,,89173.0,2022-01-02,Approved
C1526,Ali,42.0,male,,,,31495.0,2020-05-05,
C1527,Sara,50.0,Male,,Karachi,Current ,73915.0,2015-02-05,approved
C1528,Zoya,35.0,F,,,saving,79325.0,2021-06-18,approved
C1529,Ahmed,31.0,Female,user529mail.com,Islamabad,saving,3309.0,2020-10-26,approved
C1530,Ali ,19.0,F,user530mail.com,Lahore ,Current,3127.0,2021-01-28,Pending
C1531,Sara,47.0,,user531mail.com,Lahore,saving,32281.0,2020-12-19,approved
C1532,Ali ,51.0,Male,user532@mail.com,Lahore ,Current,49018.0,2023-08-20,Rejected
C1533,Ali,59.0,M,,Islamabad,Saving,3197.0,2023-04-24,
C1534,Ali,24.0,male,user534mail.com,Karachi,Saving,32887.0,2015-03-31,Pending
C1535,Ahmed,20.0,Female,user535mail.com,Lahore,Saving,29920.0,2016-12-30,
C1536,Zoya,42.0,Male,user536mail.com,Karachi,Current ,,2024-04-05,Approved
C1537,Ali ,29.0,,user537@mail.com,Karachi,,16673.0,2016-09-08,approved
C1538,Sara,25.0,Male,user538@mail.com,Karachi,Current,67221.0,2021-08-30,Rejected
C1539,Ahmed,34.0,Female,user539@mail.com,,Current ,86586.0,2017-04-19,approved
C1540,Ahmed,60.0,F,,Lahore,Current,54844.0,2021-02-05,
C1541,Zoya,63.0,Female,user541@mail.com,Lahore,Current ,84945.0,2015-09-16,Pending
C1542,Ahmed,43.0,Male,user542mail.com,Lahore,Saving,76887.0,2015-03-13,
C1543,,55.0,Female,user543mail.com,Islamabad,Saving,36968.0,2018-03-27,
C1544,Ahmed,61.0,F,,Islamabad,,97531.0,2016-07-13,
C1545,,23.0,Female,user545mail.com,Lahore,Saving,65362.0,2024-07-21,
C1546,Sara,33.0,Male,user546mail.com,Lahore,saving,39002.0,2020-04-04,
C1547,Ali ,55.0,male,user547mail.com,Islamabad,Current ,87586.0,2018-10-22,Pending
C1548,Ali,32.0,male,,Lahore,saving,73040.0,2018-03-09,approved
C1549,Ali ,35.0,F,user549mail.com,Karachi,Current ,73632.0,2016-04-14,Approved
C1550,Ali ,46.0,male,user550@mail.com,Lahore ,,48317.0,2024-02-08,approved
C1551,Zoya,30.0,M,user551@mail.com,Islamabad,saving,98578.0,2019-09-13,Pending
C1552,Zoya,42.0,,,Karachi,Current ,99344.0,2018-08-23,Approved
C1553,Ali ,32.0,M,,Karachi,Saving,63961.0,2015-03-25,
C1554,Ali,62.0,,,Lahore ,,97864.0,2018-05-07,Rejected
C1555,Sana,60.0,M,,Lahore,,13329.0,2017-03-24,Rejected
C1556,Zoya,,M,user556mail.com,Karachi,,55816.0,2021-11-29,
C1557,Sara,53.0,male,user557mail.com,Karachi,Saving,66147.0,2021-05-23,Pending
C1558,Ali ,35.0,Female,,Lahore ,Current ,47429.0,2023-07-07,Pending
C1559,Ahmed,56.0,,,Lahore,,84183.0,2022-09-28,Pending
C1560,Ali,26.0,,user560@mail.com,Lahore ,Current ,70651.0,2016-05-27,approved
C1561,Zoya,36.0,male,user561mail.com,Lahore ,,40342.0,2016-12-19,
C1562,Ali ,58.0,Female,user562mail.com,Lahore ,Current ,72136.0,2016-04-13,approved
C1563,Ali ,45.0,Male,,Karachi,Saving,85624.0,2022-10-17,Pending
C1564,Ali,34.0,Male,user564mail.com,,Current ,80144.0,2023-04-28,Rejected
C1565,Ahmed,32.0,F,,,,14370.0,2017-08-04,Pending
C1566,Zoya,25.0,Male,user566@mail.com,Karachi,Current ,94371.0,2018-09-14,Pending
C1567,Sara,50.0,Female,,Karachi,saving,3353.0,2015-08-04,
C1568,Sara,35.0,male,user568@mail.com,Islamabad,,43808.0,2018-02-05,Rejected
C1569,Zoya,,male,,,,43941.0,2020-04-10,Rejected
C1570,Sana,42.0,Female,user570mail.com,Karachi,saving,3539.0,2021-11-05,Rejected
C1571,Sara,18.0,F,user571mail.com,,saving,15246.0,2024-04-13,approved
C1572,Ali ,53.0,F,user572@mail.com,Karachi,saving,10449.0,2018-11-25,Approved
C1573,Ali ,22.0,,user573mail.com,Karachi,,67395.0,2018-04-03,approved
C1574,Sana,19.0,,user574mail.com,,Current,15018.0,2023-04-14,Pending
C1575,Ali ,36.0,F,user575@mail.com,Lahore,,31667.0,2021-06-22,Pending
C1576,Zoya,45.0,male,user576mail.com,Lahore,Current ,75176.0,2024-09-20,Pending
C1577,,19.0,,user577mail.com,Islamabad,saving,66394.0,2024-09-19,Approved
C1578,Ahmed,57.0,Female,user578@mail.com,Karachi,Current ,48734.0,2024-10-25,approved
C1579,Sana,40.0,male,,,Current,3290.0,2023-12-20,
C1580,Zoya,61.0,Male,user580@mail.com,Karachi,,97913.0,2019-02-23,Approved
C1581,Ahmed,58.0,,user581@mail.com,Islamabad,Saving,43660.0,2020-08-10,Rejected
C1582,Ali ,54.0,,user582mail.com,Lahore ,Saving,89839.0,2016-06-03,
C1583,Zoya,21.0,male,user583@mail.com,Karachi,saving,68409.0,2022-08-30,Rejected
C1584,Ali,22.0,male,user584mail.com,Karachi,Saving,56197.0,2019-09-24,Rejected
C1585,Sana,30.0,Male,,Lahore ,Current ,33058.0,2020-08-09,Approved
C1586,Sara,34.0,M,user586@mail.com,,Current,65383.0,2023-07-22,
C1587,Sana,27.0,,user587mail.com,Karachi,Current ,46134.0,2018-01-15,Approved
C1588,Ahmed,58.0,Male,,Lahore,Saving,37853.0,2023-06-04,Pending
C1589,Ali ,60.0,male,user589mail.com,Islamabad,Current,36388.0,2024-06-30,approved
C1590,,54.0,male,user590mail.com,Islamabad,,30587.0,2023-07-29,Approved
C1591,Ahmed,48.0,M,user591mail.com,,saving,45623.0,2024-01-06,approved
C1592,Ali ,53.0,F,,Islamabad,,48602.0,2016-02-06,Rejected
C1593,Ali,30.0,Female,user593@mail.com,Islamabad,saving,74782.0,2021-04-03,Pending
C1594,Zoya,63.0,M,,Karachi,,63661.0,2024-01-25,Pending
C1595,Ali,53.0,Male,user595mail.com,Karachi,saving,21005.0,2016-05-25,Rejected
C1596,Ali ,45.0,F,user596mail.com,Islamabad,saving,72837.0,2016-04-03,Pending
C1597,Sara,48.0,Male,user597mail.com,Lahore,Current,54331.0,2015-03-08,
C1598,Sara,48.0,,user598mail.com,Karachi,saving,37871.0,2018-01-26,
C1599,Ahmed,21.0,F,user599mail.com,Lahore ,saving,40743.0,2017-08-15,approved
C1600,Ali,64.0,Male,,Lahore ,Current,,2020-05-30,Pending
C1601,Ali,37.0,M,user601mail.com,Lahore ,Saving,80488.0,2017-02-12,Rejected
C1602,Zoya,44.0,male,user602mail.com,,Saving,96203.0,2020-03-25,Approved
C1603,Sana,51.0,male,user603@mail.com,Karachi,,19233.0,2018-02-16,Rejected
C1604,Sara,24.0,,user604@mail.com,Lahore ,saving,82946.0,2020-09-24,Pending
C1605,,52.0,Female,,Islamabad,Saving,76786.0,2020-01-10,Pending
C1606,Ahmed,44.0,Female,user606mail.com,Lahore,,74136.0,2018-05-31,approved
C1607,Zoya,53.0,,user607@mail.com,Lahore,Current,83536.0,2021-02-01,Rejected
C1608,Zoya,18.0,male,user608mail.com,Lahore ,,38027.0,2020-06-14,Approved
C1609,,64.0,,user609mail.com,,Current,61078.0,2020-03-15,Approved
C1610,Ahmed,37.0,Female,,Karachi,Saving,20721.0,2020-02-25,approved
C1611,Sana,56.0,M,,Islamabad,,,2017-09-20,Rejected
C1612,Ali ,23.0,,user612@mail.com,Lahore,Current,88918.0,2023-06-10,Approved
C1613,Zoya,39.0,Female,,Karachi,Saving,12365.0,2020-07-20,Pending
C1614,Zoya,52.0,M,,Lahore,saving,84258.0,2024-12-25,Pending
C1615,Sara,43.0,M,,Islamabad,Current ,33025.0,2023-06-09,Rejected
C1616,,51.0,Male,user616@mail.com,Karachi,Current ,1913.0,2015-07-21,
C1617,Ahmed,53.0,male,user617@mail.com,Lahore ,saving,13082.0,2018-05-12,approved
C1618,,56.0,Female,,,,97782.0,2020-09-01,approved
C1619,Ahmed,51.0,Female,user619@mail.com,Karachi,Current,36424.0,2022-10-31,Rejected
C1620,Sara,23.0,male,user620@mail.com,Lahore,Current,27526.0,2020-11-16,
C1621,,40.0,Male,user621@mail.com,Islamabad,Saving,76413.0,2020-05-18,Approved
C1622,Ali,41.0,Female,user622@mail.com,Islamabad,Current ,59318.0,2021-04-27,Approved
C1623,Zoya,22.0,F,user623mail.com,Islamabad,Saving,47556.0,2022-04-15,Pending
C1624,Zoya,27.0,Female,user624@mail.com,Islamabad,Saving,27421.0,2020-03-29,Approved
C1625,Sana,54.0,F,,Lahore,Current ,65443.0,2016-06-05,approved
C1626,Zoya,28.0,Male,user626mail.com,Lahore,Current,10863.0,2020-06-20,Rejected
C1627,,37.0,M,user627@mail.com,Islamabad,,54556.0,2016-03-02,approved
C1628,Zoya,24.0,Female,user628@mail.com,Islamabad,Saving,73837.0,2020-11-23,approved
C1629,Ali ,53.0,Female,,Lahore ,Saving,98815.0,2020-03-19,Rejected
C1630,Zoya,45.0,F,user630@mail.com,Islamabad,Current ,58266.0,2019-09-06,Rejected
C1631,Ali ,36.0,F,,,Current,34922.0,2017-10-11,
C1632,Zoya,33.0,F,,Lahore,Current,55923.0,2019-06-27,approved
C1633,Ali ,26.0,Male,,Islamabad,Saving,68505.0,2016-05-18,Pending
C1634,,35.0,Male,user634@mail.com,Lahore ,Current,6864.0,2023-10-28,approved
C1635,Ahmed,25.0,,,Karachi,Saving,12234.0,2022-04-12,Rejected
C1636,Sana,27.0,Female,user636mail.com,,Current,49051.0,2017-10-19,Pending
C1637,,36.0,F,,Karachi,Current ,33703.0,2021-04-11,approved
