CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus,Balance_PKR,Gender_Code
C1263,Ali,32,Female,Not provided,Lahore,Saving,28165,2024-06-13,Rejected,28165 Rs,0
C1264,Unknown,59,Male,user264mail.com,Lahore,Saving,91264,2020-11-02,Approved,91264 Rs,1
C1265,Ahmed,47,Female,user265@mail.com,Karachi,Current,15567,2015-09-13,Approved,15567 Rs,0
C1266,Sana,64,Female,Not provided,Lahore,Saving,90880,2019-06-02,Rejected,90880 Rs,0
C1267,Sara,62,Unknown,user267mail.com,Lahore,Unavailable,87546,2016-12-14,Missing,87546 Rs,2
C1268,Ali,54,Unknown,user268mail.com,Karachi,Saving,33332,2021-09-13,Approved,33332 Rs,2
C1269,Sana,48,Female,user269mail.com,Karachi,Saving,80661,2017-10-07,Rejected,80661 Rs,0
C1270,Ahmed,47,Male,Not provided,Lahore,Saving,90886,2023-04-04,Missing,90886 Rs,1
C1271,Unknown,50,Male,user271mail.com,Lahore,Current,53781,2015-01-26,Approved,53781 Rs,1
C1272,Sana,21,Female,user272mail.com,Lahore,Current,20194,2021-07-08,Rejected,20194 Rs,0
C1273,Ali,37,Unknown,Not provided,Lahore,Saving,87882,2019-04-04,Rejected,87882 Rs,2
C1274,Ali,19,Male,Not provided,Unknown,Current,52032,2021-05-27,Approved,52032 Rs,1
C1275,Ali,46,Female,user275mail.com,Unknown,Unavailable,48632,2023-07-16,Pending,48632 Rs,0
C1276,Zoya,22,Female,user276@mail.com,Islamabad,Current,67074,2020-03-16,Approved,67074 Rs,0
C1277,Sara,41,Female,Not provided,Karachi,Saving,55399,2016-07-24,Pending,55399 Rs,0
C1278,Ali,55,Male,Not provided,Islamabad,Current,9401,2015-11-24,Rejected,9401 Rs,1
C1279,Sana,57,Female,user279mail.com,Karachi,Saving,81655,2017-12-21,Missing,81655 Rs,0
C1280,Ahmed,37,Unknown,user280@mail.com,Karachi,Saving,31230,2023-12-03,Pending,31230 Rs,2
C1281,Sara,18,Female,user281mail.com,Karachi,Current,64456,2024-09-14,Missing,64456 Rs,0
C1282,Unknown,20,Unknown,user282@mail.com,Unknown,Saving,0,2016-11-04,Approved,0 Rs,2
C1283,Ali,27,Male,Not provided,Karachi,Saving,62092,2017-02-04,Rejected,62092 Rs,1
C1284,Ahmed,43,Male,Not provided,Islamabad,Current,6844,2019-09-11,Missing,6844 Rs,1
C1285,Ahmed,58,Unknown,user285mail.com,Lahore,Unavailable,34151,2019-12-24,Approved,34151 Rs,2
C1286,Sara,35,Female,user286@mail.com,Lahore,Current,67281,2024-06-30,Approved,67281 Rs,0
C1287,Ali,22,Male,Not provided,Karachi,Current,80691,2018-04-17,Missing,80691 Rs,1
C1288,Ali,63,Male,user288@mail.com,Lahore,Current,18079,2020-09-22,Approved,18079 Rs,1
C1289,Sana,27,Male,user289@mail.com,Karachi,Current,19263,2016-06-15,Rejected,19263 Rs,1
C1290,Ahmed,59,Female,user290mail.com,Lahore,Unavailable,61953,2016-02-08,Approved,61953 Rs,0
C1291,Sara,32,Male,user291@mail.com,Lahore,Saving,72708,2019-07-30,Approved,72708 Rs,1
C1292,Ali,49,Female,user292mail.com,Karachi,Saving,53842,2024-12-08,Approved,53842 Rs,0
C1293,Zoya,25,Male,user293@mail.com,Karachi,Current,91783,2022-07-06,Rejected,91783 Rs,1
C1294,Ali,47,Male,Not provided,Karachi,Current,40551,2023-01-09,Approved,40551 Rs,1
C1295,Ahmed,62,Female,user295mail.com,Unknown,Saving,24997,2021-02-05,Rejected,24997 Rs,0
C1296,Ali,59,Female,user296@mail.com,Unknown,Unavailable,46665,2021-03-26,Pending,46665 Rs,0
C1297,Ahmed,23,Unknown,Not provided,Islamabad,Saving,15134,2024-01-23,Rejected,15134 Rs,2
C1298,Ahmed,24,Male,user298@mail.com,Islamabad,Unavailable,25433,2019-07-18,Pending,25433 Rs,1
C1299,Zoya,47,Female,Not provided,Unknown,Saving,56728,2017-07-01,Approved,56728 Rs,0
C1300,Sara,48,Unknown,Not provided,Karachi,Saving,61354,2019-02-16,Approved,61354 Rs,2
C1301,Sana,18,Male,user301mail.com,Karachi,Current,44867,2024-06-19,Approved,44867 Rs,1
C1302,Ali,52,Male,user302mail.com,Lahore,Current,31807,2020-11-23,Missing,31807 Rs,1
C1303,Unknown,25,Unknown,user303@mail.com,Lahore,Current,0,2017-04-29,Approved,0 Rs,2
C1304,Ahmed,38,Male,Not provided,Karachi,Current,44102,2022-05-16,Rejected,44102 Rs,1
C1305,Ali,46,Male,Not provided,Unknown,Unavailable,22432,2019-05-18,Approved,22432 Rs,1
C1306,Ali,42,Male,Not provided,Islamabad,Current,1578,2016-03-18,Approved,1578 Rs,1
C1307,Sara,33,Female,Not provided,Karachi,Unavailable,21374,2021-05-07,Missing,21374 Rs,0
C1308,Sara,29,Female,user308@mail.com,Lahore,Current,29326,2016-03-09,Missing,29326 Rs,0
C1309,Ali,50,Male,Not provided,Karachi,Current,45462,2020-02-16,Rejected,45462 Rs,1
C1310,Sara,45,Male,Not provided,Lahore,Current,18713,2021-10-26,Missing,18713 Rs,1
C1311,Zoya,21,Male,user311@mail.com,Lahore,Current,89459,2018-04-19,Approved,89459 Rs,1
C1312,Unknown,25,Male,user312@mail.com,Unknown,Unavailable,80163,2021-08-05,Approved,80163 Rs,1
C1313,Ali,43,Male,user313@mail.com,Lahore,Saving,20277,2024-10-10,Missing,20277 Rs,1
C1314,Zoya,18,Male,Not provided,Lahore,Saving,3851,2017-08-19,Rejected,3851 Rs,1
C1315,Zoya,43,Male,Not provided,Islamabad,Current,2945,2022-08-16,Approved,2945 Rs,1
C1316,Unknown,49,Female,user316@mail.com,Karachi,Current,5257,2016-07-06,Rejected,5257 Rs,0
C1317,Unknown,63,Male,user317@mail.com,Unknown,Saving,10500,2018-11-01,Missing,10500 Rs,1
C1318,Zoya,55,Male,user318mail.com,Lahore,Saving,6453,2021-07-03,Approved,6453 Rs,1
C1319,Sana,63,Male,user319@mail.com,Lahore,Saving,82492,2017-08-11,Missing,82492 Rs,1
C1320,Ali,21,Female,user320mail.com,Islamabad,Saving,32481,2016-03-09,Approved,32481 Rs,0
C1321,Ali,24,Male,user321mail.com,Islamabad,Saving,0,2024-09-18,Approved,0 Rs,1
C1322,Unknown,43,Female,Not provided,Unknown,Current,89634,2017-09-02,Approved,89634 Rs,0
C1323,Ali,30,Female,Not provided,Islamabad,Current,20319,2024-09-02,Approved,20319 Rs,0
C1324,Unknown,35,Male,user324mail.com,Lahore,Unavailable,74266,2018-09-14,Missing,74266 Rs,1
C1325,Zoya,42,Female,Not provided,Unknown,Saving,43239,2018-04-16,Missing,43239 Rs,0
C1326,Sara,30,Male,user326@mail.com,Lahore,Saving,54721,2021-01-17,Rejected,54721 Rs,1
C1327,Sara,25,Male,user327@mail.com,Unknown,Saving,62300,2018-02-02,Missing,62300 Rs,1
C1328,Unknown,23,Male,Not provided,Islamabad,Unavailable,42392,2019-08-22,Approved,42392 Rs,1
C1329,Ahmed,34,Female,user329@mail.com,Lahore,Saving,21149,2016-05-22,Pending,21149 Rs,0
C1330,Ali,47,Unknown,Not provided,Unknown,Unavailable,29467,2022-03-25,Approved,29467 Rs,2
C1331,Zoya,54,Female,user331@mail.com,Karachi,Saving,36271,2019-06-06,Approved,36271 Rs,0
C1332,Ahmed,21,Male,user332mail.com,Karachi,Saving,49201,2024-03-08,Rejected,49201 Rs,1
C1333,Unknown,23,Female,Not provided,Unknown,Saving,18526,2020-04-20,Approved,18526 Rs,0
C1334,Sara,38,Male,user334mail.com,Karachi,Unavailable,11171,2022-08-28,Rejected,11171 Rs,1
C1335,Sara,51,Female,Not provided,Lahore,Unavailable,69358,2023-08-30,Pending,69358 Rs,0
C1336,Sana,33,Male,user336mail.com,Lahore,Current,43163,2018-07-17,Pending,43163 Rs,1
C1337,Zoya,18,Male,user337@mail.com,Karachi,Current,67732,2024-04-07,Approved,67732 Rs,1
C1338,Sara,57,Male,user338mail.com,Unknown,Saving,10735,2019-05-13,Rejected,10735 Rs,1
C1339,Ahmed,43,Unknown,Not provided,Karachi,Current,0,2018-08-15,Missing,0 Rs,2
C1340,Ahmed,54,Male,Not provided,Lahore,Current,90745,2024-06-18,Rejected,90745 Rs,1
C1341,Sara,45,Unknown,user341@mail.com,Unknown,Current,97883,2021-01-18,Pending,97883 Rs,2
C1342,Zoya,46,Female,user342@mail.com,Islamabad,Saving,24423,2019-12-19,Approved,24423 Rs,0
C1343,Unknown,39,Female,user343@mail.com,Lahore,Saving,53762,2018-11-04,Approved,53762 Rs,0
C1344,Zoya,60,Female,Not provided,Lahore,Current,80533,2019-08-25,Missing,80533 Rs,0
C1345,Zoya,19,Unknown,Not provided,Islamabad,Current,31971,2017-11-17,Rejected,31971 Rs,2
C1346,Unknown,40,Unknown,user346@mail.com,Unknown,Saving,44681,2021-12-25,Approved,44681 Rs,2
C1347,Sara,27,Unknown,user347@mail.com,Islamabad,Saving,77119,2018-01-29,Approved,77119 Rs,2
C1348,Zoya,56,Female,Not provided,Lahore,Current,21169,2023-02-25,Pending,21169 Rs,0
C1349,Ali,62,Female,Not provided,Karachi,Unavailable,93733,2018-12-26,Approved,93733 Rs,0
C1350,Ahmed,54,Unknown,user350@mail.com,Unknown,Saving,63477,2024-03-30,Approved,63477 Rs,2
C1351,Ali,62,Unknown,user351@mail.com,Lahore,Saving,61046,2019-05-07,Pending,61046 Rs,2
C1352,Sana,62,Unknown,user352mail.com,Karachi,Saving,93650,2019-10-21,Rejected,93650 Rs,2
C1353,Unknown,41,Male,user353@mail.com,Lahore,Saving,92846,2017-04-13,Approved,92846 Rs,1
C1354,Zoya,38,Unknown,user354@mail.com,Lahore,Current,61040,2020-01-08,Approved,61040 Rs,2
C1355,Unknown,22,Male,Not provided,Lahore,Current,6479,2015-04-26,Missing,6479 Rs,1
C1356,Ali,35,Female,user356mail.com,Karachi,Unavailable,38391,2016-05-04,Approved,38391 Rs,0
C1357,Sana,35,Male,user357@mail.com,Islamabad,Current,82341,2015-11-28,Pending,82341 Rs,1
C1358,Ali,25,Female,Not provided,Islamabad,Unavailable,3222,2020-11-04,Missing,3222 Rs,0
C1359,Ali,41,Unknown,user359@mail.com,Lahore,Current,13701,2022-09-23,Missing,13701 Rs,2
C1360,Unknown,34,Female,Not provided,Islamabad,Saving,91602,2020-08-30,Pending,91602 Rs,0
C1361,Sana,59,Female,user361mail.com,Karachi,Saving,38950,2016-12-01,Approved,38950 Rs,0
C1362,Ahmed,34,Unknown,user362@mail.com,Islamabad,Current,26787,2017-08-04,Approved,26787 Rs,2
C1363,Sara,29,Male,Not provided,Karachi,Current,98211,2022-10-31,Approved,98211 Rs,1
C1364,Ali,59,Male,user364@mail.com,Unknown,Saving,83266,2024-08-19,Pending,83266 Rs,1
C1365,Sara,29,Unknown,user365mail.com,Unknown,Current,91185,2018-12-16,Missing,91185 Rs,2
C1366,Ali,27,Male,user366mail.com,Karachi,Current,7828,2017-12-29,Approved,7828 Rs,1
C1367,Ali,55,Male,Not provided,Unknown,Current,6671,2022-07-26,Pending,6671 Rs,1
C1368,Unknown,34,Male,Not provided,Lahore,Current,62133,2017-07-03,Rejected,62133 Rs,1
C1369,Zoya,46,Female,user369@mail.com,Lahore,Saving,51100,2017-08-19,Approved,51100 Rs,0
C1370,Sana,60,Male,user370@mail.com,Islamabad,Saving,75058,2015-02-22,Missing,75058 Rs,1
C1371,Ali,60,Unknown,user371@mail.com,Islamabad,Saving,46862,2015-04-04,Pending,46862 Rs,2
C1372,Sana,42,Male,user372mail.com,Karachi,Current,43258,2016-04-28,Pending,43258 Rs,1
C1373,Ahmed,39,Female,Not provided,Karachi,Saving,47218,2023-03-12,Pending,47218 Rs,0
C1374,Ali,31,Unknown,user374@mail.com,Karachi,Saving,15254,2021-08-11,Approved,15254 Rs,2
C1375,Sara,55,Male,user375@mail.com,Lahore,Current,35711,2019-11-18,Pending,35711 Rs,1
C1376,Ali,62,Male,Not provided,Karachi,Current,37430,2023-01-12,Approved,37430 Rs,1
C1377,Zoya,27,Male,user377@mail.com,Lahore,Unavailable,30310,2018-05-28,Approved,30310 Rs,1
C1378,Zoya,20,Unknown,Not provided,Karachi,Saving,10851,2016-01-28,Approved,10851 Rs,2
C1379,Ali,60,Male,Not provided,Lahore,Current,10626,2020-07-12,Rejected,10626 Rs,1
C1380,Ahmed,23,Male,Not provided,Karachi,Saving,26747,2017-11-19,Approved,26747 Rs,1
C1381,Sara,64,Male,Not provided,Islamabad,Saving,9441,2017-05-25,Approved,9441 Rs,1
C1382,Zoya,59,Male,user382@mail.com,Karachi,Unavailable,58695,2024-05-12,Approved,58695 Rs,1
C1383,Zoya,30,Female,user383@mail.com,Islamabad,Saving,69868,2017-09-30,Approved,69868 Rs,0
C1384,Ali,29,Male,Not provided,Lahore,Current,66586,2023-09-23,Missing,66586 Rs,1
C1385,Ahmed,43,Male,user385@mail.com,Karachi,Saving,97439,2019-02-22,Missing,97439 Rs,1
C1386,Sara,27,Unknown,Not provided,Lahore,Unavailable,15020,2021-02-27,Rejected,15020 Rs,2
C1387,Sara,35,Female,user387@mail.com,Lahore,Current,54734,2017-07-29,Approved,54734 Rs,0
C1388,Zoya,35,Male,user388@mail.com,Karachi,Saving,70099,2020-04-27,Approved,70099 Rs,1
C1389,Unknown,28,Male,user389mail.com,Lahore,Saving,0,2024-08-28,Approved,0 Rs,1
C1390,Ali,38,Female,user390@mail.com,Unknown,Current,48032,2017-06-16,Missing,48032 Rs,0
C1391,Unknown,45,Unknown,user391mail.com,Islamabad,Current,25922,2019-09-11,Approved,25922 Rs,2
C1392,Zoya,57,Male,user392mail.com,Karachi,Saving,75026,2020-06-14,Pending,75026 Rs,1
C1393,Ali,48,Male,user393mail.com,Unknown,Unavailable,80364,2021-12-05,Pending,80364 Rs,1
C1394,Unknown,40,Male,Not provided,Karachi,Unavailable,99894,2015-03-28,Approved,99894 Rs,1
C1395,Sana,48,Unknown,user395mail.com,Karachi,Saving,11667,2019-09-27,Missing,11667 Rs,2
C1396,Ahmed,34,Unknown,user396@mail.com,Karachi,Current,29737,2023-11-13,Pending,29737 Rs,2
C1397,Sara,45,Male,user397@mail.com,Karachi,Saving,32497,2015-11-28,Rejected,32497 Rs,1
C1398,Ali,40,Male,user398mail.com,Islamabad,Current,78475,2023-10-07,Rejected,78475 Rs,1
C1399,Unknown,29,Female,user399@mail.com,Lahore,Current,30612,2024-01-25,Missing,30612 Rs,0
C1400,Sara,53,Female,Not provided,Lahore,Current,63914,2017-04-27,Approved,63914 Rs,0
C1401,Zoya,18,Unknown,user401@mail.com,Lahore,Current,15371,2018-04-14,Pending,15371 Rs,2
C1402,Sara,56,Female,user402@mail.com,Karachi,Current,50250,2021-08-04,Approved,50250 Rs,0
C1403,Ahmed,20,Male,user403mail.com,Islamabad,Current,87925,2023-12-30,Approved,87925 Rs,1
C1404,Ali,46,Male,user404mail.com,Karachi,Current,70667,2023-12-19,Rejected,70667 Rs,1
C1405,Sana,20,Male,user405mail.com,Unknown,Current,56358,2015-10-05,Approved,56358 Rs,1
C1406,Unknown,49,Female,user406mail.com,Lahore,Saving,45104,2020-03-03,Pending,45104 Rs,0
C1407,Ali,24,Female,user407@mail.com,Islamabad,Saving,49586,2018-04-08,Pending,49586 Rs,0
C1408,Ali,41,Unknown,user408@mail.com,Karachi,Saving,66959,2024-10-04,Approved,66959 Rs,2
C1409,Unknown,62,Male,user409mail.com,Karachi,Saving,90331,2019-08-15,Missing,90331 Rs,1
C1410,Ali,19,Female,user410mail.com,Lahore,Saving,0,2015-07-18,Pending,0 Rs,0
C1411,Zoya,54,Unknown,Not provided,Lahore,Current,12547,2019-05-23,Approved,12547 Rs,2
C1412,Ali,32,Female,Not provided,Islamabad,Saving,28524,2023-11-09,Approved,28524 Rs,0
C1413,Sana,59,Unknown,user413mail.com,Unknown,Saving,17657,2024-06-08,Rejected,17657 Rs,2
C1414,Ahmed,25,Female,user414@mail.com,Lahore,Current,80159,2021-10-07,Pending,80159 Rs,0
C1415,Ali,24,Female,user415@mail.com,Unknown,Saving,64985,2018-09-23,Missing,64985 Rs,0
C1416,Ali,60,Female,user416mail.com,Islamabad,Saving,54925,2020-02-22,Approved,54925 Rs,0
C1417,Sara,43,Unknown,user417@mail.com,Lahore,Unavailable,15961,2015-12-18,Rejected,15961 Rs,2
C1418,Ahmed,55,Male,user418mail.com,Islamabad,Saving,29398,2019-04-09,Rejected,29398 Rs,1
C1419,Ali,21,Female,user419@mail.com,Karachi,Current,7241,2016-01-26,Rejected,7241 Rs,0
C1420,Sana,18,Male,user420mail.com,Islamabad,Unavailable,92147,2023-08-16,Pending,92147 Rs,1
C1421,Ali,39,Male,Not provided,Karachi,Current,49873,2021-12-25,Approved,49873 Rs,1
C1422,Unknown,18,Female,user422mail.com,Lahore,Current,7336,2019-02-01,Pending,7336 Rs,0
C1423,Ali,26,Unknown,Not provided,Islamabad,Saving,1656,2018-10-23,Approved,1656 Rs,2
C1424,Sana,43,Female,Not provided,Karachi,Unavailable,62505,2017-02-05,Rejected,62505 Rs,0
C1425,Ali,48,Female,Not provided,Karachi,Saving,41477,2015-02-10,Rejected,41477 Rs,0
C1426,Sara,63,Female,Not provided,Lahore,Current,89454,2017-12-01,Rejected,89454 Rs,0
C1427,Sana,39,Female,user427@mail.com,Karachi,Current,41818,2020-09-19,Missing,41818 Rs,0
C1428,Zoya,22,Female,user428@mail.com,Lahore,Saving,62504,2017-08-29,Approved,62504 Rs,0
C1429,Sara,53,Male,user429mail.com,Islamabad,Unavailable,4099,2015-09-29,Approved,4099 Rs,1
C1430,Ali,54,Male,user430@mail.com,Karachi,Saving,13006,2021-12-25,Approved,13006 Rs,1
C1431,Ali,50,Male,user431@mail.com,Karachi,Current,58535,2015-06-27,Rejected,58535 Rs,1
C1432,Ali,36,Male,user432@mail.com,Islamabad,Current,21725,2024-12-21,Missing,21725 Rs,1
C1433,Ali,51,Female,Not provided,Unknown,Unavailable,95001,2017-01-23,Missing,95001 Rs,0
C1434,Ahmed,40,Male,Not provided,Lahore,Current,5072,2020-04-03,Approved,5072 Rs,1
C1435,Ali,26,Male,user435mail.com,Islamabad,Saving,25453,2018-05-25,Pending,25453 Rs,1
C1436,Ali,40,Female,user436mail.com,Lahore,Saving,45197,2022-06-18,Approved,45197 Rs,0
C1437,Ali,23,Female,user437mail.com,Lahore,Unavailable,6677,2022-01-02,Approved,6677 Rs,0
C1438,Ali,41,Male,user438mail.com,Lahore,Current,70853,2019-09-11,Missing,70853 Rs,1
C1439,Ali,56,Female,user439@mail.com,Unknown,Saving,36608,2017-02-09,Approved,36608 Rs,0
C1440,Sara,62,Female,user440mail.com,Karachi,Unavailable,0,2020-01-26,Pending,0 Rs,0
C1441,Ali,56,Male,user441@mail.com,Karachi,Current,52047,2016-12-17,Rejected,52047 Rs,1
C1442,Zoya,46,Male,Not provided,Islamabad,Saving,18308,2024-02-02,Missing,18308 Rs,1
C1443,Ali,47,Male,user443@mail.com,Lahore,Current,75645,2018-11-01,Approved,75645 Rs,1
C1444,Ahmed,50,Female,user444@mail.com,Lahore,Current,65235,2020-03-01,Rejected,65235 Rs,0
C1445,Zoya,40,Female,user445mail.com,Islamabad,Saving,2701,2019-04-27,Approved,2701 Rs,0
C1446,Unknown,30,Male,user446@mail.com,Islamabad,Saving,65920,2024-12-19,Rejected,65920 Rs,1
C1447,Ali,24,Unknown,user447@mail.com,Karachi,Current,62610,2018-04-26,Approved,62610 Rs,2
C1448,Unknown,32,Unknown,Not provided,Karachi,Saving,74000,2017-12-19,Missing,74000 Rs,2
C1449,Sana,26,Male,user449@mail.com,Lahore,Saving,32011,2022-05-28,Approved,32011 Rs,1
C1450,Sana,37,Male,user450mail.com,Lahore,Current,20805,2020-08-17,Approved,20805 Rs,1
C1451,Ahmed,44,Female,user451mail.com,Karachi,Current,88888,2019-09-06,Approved,88888 Rs,0
C1452,Ahmed,21,Male,Not provided,Karachi,Saving,15348,2019-05-20,Approved,15348 Rs,1
C1453,Ali,43,Male,user453mail.com,Lahore,Unavailable,89741,2020-04-14,Pending,89741 Rs,1
C1454,Sana,48,Male,user454mail.com,Karachi,Unavailable,73868,2018-11-15,Rejected,73868 Rs,1
C1455,Ali,50,Female,Not provided,Unknown,Saving,62681,2023-03-06,Rejected,62681 Rs,0
C1456,Ali,35,Male,Not provided,Unknown,Saving,77585,2022-09-27,Approved,77585 Rs,1
C1457,Ahmed,39,Male,user457mail.com,Lahore,Current,6492,2023-01-25,Approved,6492 Rs,1
C1458,Ali,20,Male,user458mail.com,Lahore,Current,48277,2017-12-25,Missing,48277 Rs,1
C1459,Sana,51,Male,user459@mail.com,Islamabad,Saving,83073,2016-10-14,Rejected,83073 Rs,1
C1460,Sara,55,Male,user460@mail.com,Lahore,Unavailable,62890,2016-07-21,Rejected,62890 Rs,1
C1461,Sana,58,Male,Not provided,Lahore,Saving,2517,2017-12-15,Approved,2517 Rs,1
C1462,Ali,46,Male,Not provided,Islamabad,Saving,70830,2016-03-02,Rejected,70830 Rs,1
C1463,Sara,41,Male,user463mail.com,Lahore,Saving,43353,2019-02-03,Missing,43353 Rs,1
C1464,Ali,36,Female,user464@mail.com,Lahore,Saving,22170,2017-10-10,Pending,22170 Rs,0
C1465,Sana,60,Female,user465@mail.com,Karachi,Current,79026,2016-09-15,Missing,79026 Rs,0
C1466,Ahmed,30,Male,user466mail.com,Lahore,Unavailable,68780,2016-01-22,Rejected,68780 Rs,1
C1467,Sana,36,Female,Not provided,Karachi,Current,51834,2020-05-08,Pending,51834 Rs,0
C1468,Ahmed,57,Female,Not provided,Karachi,Saving,38599,2024-06-19,Rejected,38599 Rs,0
C1469,Ali,59,Female,Not provided,Unknown,Saving,81010,2018-12-25,Approved,81010 Rs,0
C1470,Unknown,23,Female,user470@mail.com,Karachi,Current,65226,2017-04-10,Pending,65226 Rs,0
C1471,Ali,48,Unknown,user471mail.com,Karachi,Current,50216,2017-10-25,Missing,50216 Rs,2
C1472,Unknown,59,Male,user472mail.com,Lahore,Saving,74749,2024-01-19,Rejected,74749 Rs,1
C1473,Sara,51,Female,user473mail.com,Karachi,Saving,90404,2024-10-22,Rejected,90404 Rs,0
C1474,Sara,63,Unknown,Not provided,Lahore,Saving,83703,2018-11-06,Approved,83703 Rs,2
C1475,Ahmed,62,Female,user475@mail.com,Karachi,Current,20683,2018-08-18,Missing,20683 Rs,0
C1476,Unknown,49,Unknown,user476mail.com,Unknown,Unavailable,0,2015-05-30,Approved,0 Rs,2
C1477,Unknown,64,Male,Not provided,Unknown,Saving,84550,2023-07-30,Approved,84550 Rs,1
C1478,Zoya,61,Female,user478@mail.com,Karachi,Saving,28822,2021-09-29,Approved,28822 Rs,0
C1479,Ahmed,58,Female,Not provided,Islamabad,Saving,0,2018-03-19,Approved,0 Rs,0
C1480,Sara,56,Male,user480mail.com,Lahore,Saving,99241,2023-07-18,Approved,99241 Rs,1
C1481,Ali,23,Female,user481@mail.com,Lahore,Unavailable,21993,2017-05-19,Missing,21993 Rs,0
C1482,Sara,52,Male,user482@mail.com,Unknown,Current,48864,2020-09-28,Missing,48864 Rs,1
C1483,Sana,64,Male,user483@mail.com,Karachi,Current,19906,2022-12-17,Missing,19906 Rs,1
C1484,Sara,51,Female,user484mail.com,Islamabad,Unavailable,5654,2017-09-06,Approved,5654 Rs,0
C1485,Sana,41,Male,user485mail.com,Lahore,Current,92778,2019-02-13,Pending,92778 Rs,1
C1486,Ali,50,Unknown,Not provided,Karachi,Current,71444,2018-11-03,Approved,71444 Rs,2
C1487,Sana,59,Male,user487mail.com,Lahore,Unavailable,56582,2023-08-02,Rejected,56582 Rs,1
C1488,Sana,31,Male,user488@mail.com,Lahore,Current,57024,2024-07-20,Missing,57024 Rs,1
C1489,Ali,37,Unknown,Not provided,Karachi,Current,89267,2016-08-08,Rejected,89267 Rs,2
C1490,Zoya,49,Male,Not provided,Unknown,Unavailable,35560,2020-04-01,Rejected,35560 Rs,1
C1491,Ali,20,Male,Not provided,Lahore,Unavailable,17340,2022-09-24,Missing,17340 Rs,1
C1492,Sana,59,Male,Not provided,Lahore,Current,94188,2021-11-06,Missing,94188 Rs,1
C1493,Ali,50,Female,user493mail.com,Karachi,Saving,69702,2023-02-17,Approved,69702 Rs,0
C1494,Ali,29,Female,Not provided,Karachi,Unavailable,30442,2023-10-29,Approved,30442 Rs,0
C1495,Zoya,42,Unknown,user495@mail.com,Lahore,Current,54404,2018-10-30,Missing,54404 Rs,2
C1496,Zoya,24,Female,user496mail.com,Lahore,Saving,56116,2022-03-23,Rejected,56116 Rs,0
C1497,Sana,30,Male,Not provided,Unknown,Unavailable,51811,2020-08-15,Missing,51811 Rs,1
C1498,Zoya,44,Male,Not provided,Karachi,Current,69765,2020-05-04,Pending,69765 Rs,1
C1499,Ali,41,Unknown,user499mail.com,Unknown,Saving,38522,2022-04-30,Rejected,38522 Rs,2
C1500,Zoya,27,Unknown,user500@mail.com,Unknown,Saving,10116,2017-12-29,Rejected,10116 Rs,2
C1501,Ahmed,20,Unknown,user501@mail.com,Unknown,Current,18493,2021-01-22,Missing,18493 Rs,2
C1502,Ali,25,Female,user502@mail.com,Karachi,Unavailable,84753,2024-08-03,Pending,84753 Rs,0
C1503,Ali,53,Male,user503mail.com,Unknown,Current,97961,2022-12-12,Approved,97961 Rs,1
C1504,Sara,52,Male,Not provided,Lahore,Unavailable,49244,2021-11-23,Rejected,49244 Rs,1
C1505,Ali,28,Female,user505@mail.com,Lahore,Saving,25270,2019-03-22,Approved,25270 Rs,0
C1506,Sana,59,Female,user506mail.com,Karachi,Current,1037,2019-01-12,Pending,1037 Rs,0
C1507,Sana,22,Male,Not provided,Unknown,Current,24323,2017-11-21,Approved,24323 Rs,1
C1508,Unknown,39,Female,user508@mail.com,Lahore,Current,34811,2018-05-28,Approved,34811 Rs,0
C1509,Unknown,45,Unknown,Not provided,Lahore,Current,46680,2023-05-27,Rejected,46680 Rs,2
C1510,Ali,60,Male,Not provided,Lahore,Saving,91043,2017-07-23,Pending,91043 Rs,1
C1511,Ali,31,Male,user511mail.com,Karachi,Current,55192,2017-12-21,Approved,55192 Rs,1
